location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,870.0,2023-05-15,2023-06-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,90.75,2023-05-15,2023-06-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,76.67,2023-05-15,2023-06-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,19.24,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,19.24,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.67,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9700.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1750.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4450.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,240.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,32.33,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,950.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,850.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,5312.5,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,65.0,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,81.67,2023-06-15,2023-07-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,19.06,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,22.97,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.67,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9700.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1733.87,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4450.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,231.4,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,32.33,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,950.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,850.0,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,868.71,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,59.3,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,81.67,2023-07-15,2023-08-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,19.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,38.14,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,31.59,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,24.83,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.67,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9700.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1600.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4450.0,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,206.67,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,32.33,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,955.19,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,816.3,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,742.96,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,54.26,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,81.67,2023-08-15,2023-09-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,19.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.67,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (red),KG,aggregate,Retail,MRU,30.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,24.83,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.35,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9700.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1539.81,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4401.85,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,206.67,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,36.28,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,950.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,700.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,2105.18,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,55.0,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,81.67,2023-09-15,2023-10-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,21.04,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.67,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,24.83,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.64,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9604.17,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1475.0,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4350.52,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,206.67,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,37.67,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,909.37,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,695.83,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,962.5,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,55.0,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,113.89,2023-10-15,2023-11-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,19.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,38.33,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.67,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,24.83,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,17.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,25.33,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.67,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,16250.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9600.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (goat, medium-sized male)",Head,aggregate,Retail,MRU,1475.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs","Livestock (sheep, medium-sized castrated male)",Head,aggregate,Retail,MRU,4367.28,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,milk and dairy,Milk (powder),KG,aggregate,Retail,MRU,206.67,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,miscellaneous food,Sugar,KG,aggregate,Retail,MRU,37.93,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (flour),50 KG,aggregate,Retail,MRU,900.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (rakhel),50 KG,aggregate,Retail,MRU,650.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,non-food,Feed (wheat bran),50 KG,aggregate,Retail,MRU,700.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,oil and fats,Oil (vegetable),L,aggregate,Retail,MRU,55.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MRU,130.0,2023-11-15,2023-12-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Maize,KG,aggregate,Retail,MRU,13.47,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Pasta (macaroni),KG,aggregate,Retail,MRU,39.76,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (imported),KG,aggregate,Retail,MRU,39.97,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Rice (local),KG,aggregate,Retail,MRU,29.9,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Sorghum (taghalit),KG,aggregate,Retail,MRU,24.87,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat,KG,aggregate,Retail,MRU,15.19,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat flour,KG,aggregate,Retail,MRU,17.05,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,cereals and tubers,Wheat meal,KG,aggregate,Retail,MRU,20.06,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (camel),Head,aggregate,Retail,MRU,13043.55,2023-12-15,2024-01-14
MRT,False,False,Assaba,Barkeol,MR03,Assaba,MR031,Barkeol,2,Barkéol,16.640389,-12.498493,"meat, fish and eggs",Livestock (cattle),Head,aggregate,Retail,MRU,9847.06,2023-12-15,2024-01-14
