,date,price,unit,commodity_category,lat,lon,price_flag,admin2_name,aggregated_commodity_name,currency_code
6372,2017-08-13,24.925453056073227,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6373,2017-08-20,25.078708921181487,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6374,2017-08-27,25.65297129730326,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6375,2017-09-03,26.127444029385007,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6376,2017-09-10,26.7095440933033,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6377,2017-09-17,27.135943204287642,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6378,2017-09-24,27.047516052045992,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6379,2017-10-01,26.985765808742304,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6380,2017-10-08,26.954817511289892,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6381,2017-10-15,26.961558042259863,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6382,2017-10-22,26.980968353408045,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6383,2017-10-29,26.98815767118156,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6384,2017-11-05,27.201897512218878,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6385,2017-11-12,27.283227635752418,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6386,2017-11-19,27.30232302907351,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6387,2017-11-26,27.520809353500205,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6388,2017-12-03,27.601288310350842,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6389,2017-12-10,27.642556913727443,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6390,2017-12-17,27.688564021640637,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6391,2017-12-24,27.790939321130985,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6392,2017-12-31,27.83324560681111,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6393,2018-01-07,27.848714786804027,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6394,2018-01-14,27.92043418441384,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6395,2018-01-21,27.940661272431434,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6396,2018-01-28,28.02047892118413,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6397,2018-02-04,28.044921934395408,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6398,2018-02-11,28.14443448385925,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6399,2018-02-18,28.053671958715455,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6400,2018-02-25,28.154788451804645,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6401,2018-03-04,28.016804862633283,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6402,2018-03-11,28.077010582261057,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6403,2018-03-18,28.104808649216448,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6404,2018-03-25,27.865028810544224,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6405,2018-04-01,27.726541028401684,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6406,2018-04-08,27.630265789626055,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6407,2018-04-15,27.507436594273578,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6408,2018-04-22,27.34734269516296,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6409,2018-04-29,27.18263404471585,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6410,2018-05-06,26.924236520835688,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6411,2018-05-13,26.88265446523914,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6412,2018-05-20,26.777866014838676,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6413,2018-05-27,26.805999426796365,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6414,2018-06-03,26.685728525695538,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6415,2018-06-10,26.671205377051542,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6416,2018-06-17,26.576408012920407,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6417,2018-06-24,26.49547344592661,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6418,2018-07-01,26.481804983439496,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6419,2018-07-08,26.399487265983318,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6420,2018-07-15,26.24860051983282,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6421,2018-07-22,26.138113842930427,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6422,2018-07-29,25.87087272314843,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6423,2018-08-05,25.726787584584304,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6424,2018-08-12,25.465045252539667,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6425,2018-08-19,25.3289780589413,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6426,2018-08-26,25.28130489110379,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6427,2018-09-02,25.256729919217047,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6428,2018-09-09,25.186320764991038,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6429,2018-09-16,25.049888576435514,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6430,2018-09-23,25.010661699324856,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6431,2018-09-30,25.01955897970497,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6432,2018-10-07,25.000659988427262,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6433,2018-10-14,25.081356647765485,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6434,2018-10-21,25.00214186363518,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6435,2018-10-28,25.04127089094257,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6436,2018-11-04,25.065096110326554,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6437,2018-11-11,24.995400020805977,KG,miscellaneous food,16.640389,-12.498493,actual,Barkeol,Sugar,MRU
6438,2018-12-16,22.575692476892407,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6439,2018-12-23,22.851066261877268,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6440,2018-12-30,22.904997457957844,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6441,2019-01-06,22.890461406994124,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6442,2019-01-13,22.897939204368697,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6443,2019-01-20,23.14208852623445,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6444,2019-01-27,23.091496881191734,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6445,2019-02-03,23.321275704805743,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6446,2019-02-10,23.37266162566943,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6447,2019-02-17,23.600475704809025,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6448,2019-02-24,23.78661585436688,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6449,2019-03-03,23.771642234626277,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6450,2019-03-10,23.923888688802425,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6451,2019-03-17,23.9401573202631,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6452,2019-03-24,24.18991602796434,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6453,2019-03-31,24.22017976495301,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6454,2019-04-07,24.32285303826222,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6455,2019-04-14,24.553343634852663,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6456,2019-04-21,24.52585262191509,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6457,2019-04-28,24.60488879317261,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6458,2019-05-05,24.783288876345658,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6459,2019-05-12,24.85833822298598,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6460,2019-05-19,24.87846045697503,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6461,2019-05-26,24.929272533952062,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6462,2019-06-02,24.99103690929277,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6463,2019-06-09,25.001048220836978,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6464,2019-06-16,24.96475694433432,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6465,2019-06-23,25.09741072851085,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6466,2019-06-30,25.20040167220836,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6467,2019-07-07,25.24035996778366,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6468,2019-07-14,25.30342179280799,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6469,2019-07-21,25.49048175334403,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6470,2019-07-28,25.655271150087167,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6471,2019-08-04,25.848688607013354,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6472,2019-08-11,26.090311443632956,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6473,2019-08-18,25.730612551235428,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6474,2019-08-25,24.89278215808448,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6475,2019-09-01,24.04095032647327,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6476,2019-09-08,23.234779591337297,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6477,2019-09-15,22.27381759040495,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6478,2019-09-22,21.947849782721125,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6479,2019-09-29,21.475055819225915,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6480,2019-10-06,21.15948063392711,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6481,2019-10-13,20.73607008626676,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6482,2019-10-20,20.587539218015152,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6483,2019-10-27,20.45885684787169,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6484,2019-11-03,20.27184620498317,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6485,2019-11-10,20.41705117299193,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6486,2019-11-17,20.242626824746,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6487,2019-11-24,20.18256062763737,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6488,2019-12-01,20.185416826968744,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6489,2019-12-08,20.214420355015847,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6490,2019-12-15,20.24323687871725,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6491,2019-12-22,20.22712198077776,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6492,2019-12-29,20.345737974401214,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6493,2020-01-05,20.355226459269424,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6494,2020-01-12,20.51860469719391,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6495,2020-01-19,20.782696264256423,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6496,2020-01-26,21.16905759855768,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6497,2020-02-02,21.418109121385996,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6498,2020-02-09,21.779662409655735,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6499,2020-02-16,22.212507260573485,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6500,2020-02-23,22.34093876472125,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6501,2020-03-01,22.640297199240017,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6502,2020-03-08,22.918369659752717,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6503,2020-03-15,23.079259577406376,KG,miscellaneous food,16.640389,-12.498493,"actual,aggregate",Barkeol,Sugar,MRU
6504,2019-03-17,25.01232883170059,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6505,2019-03-24,25.009483336537194,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6506,2019-03-31,24.89372273835481,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6507,2019-04-07,24.994915404682434,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6508,2019-04-14,24.990041152250807,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6509,2019-04-21,24.95875948167749,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6510,2019-04-28,24.940772445494016,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6511,2019-05-05,25.131634306822992,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6512,2019-05-12,25.097222178079676,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6513,2019-05-19,25.095773501445525,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6514,2019-05-26,24.952857585371685,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6515,2019-06-02,24.92385583326518,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6516,2019-06-09,25.03214557204543,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6517,2019-06-16,24.970121219220974,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6518,2019-06-23,25.004922150046387,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6519,2019-06-30,25.13919521392261,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6520,2019-07-07,24.941009390991397,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6521,2019-07-14,25.13271829578452,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6522,2019-07-21,24.959198981860947,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6523,2019-07-28,24.985985814708343,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6524,2019-08-04,24.91088998242748,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6525,2019-08-11,24.97478921021991,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6526,2019-08-18,24.982976912724478,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6527,2019-08-25,25.039693250425998,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6528,2019-09-01,25.107541702650593,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6529,2019-09-08,24.949028780887158,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6530,2019-09-15,25.058252366210368,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6531,2019-09-22,25.029071180761658,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6532,2019-09-29,25.11539614304353,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6533,2019-10-06,25.074311881655994,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6534,2019-10-13,25.00130525985314,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6535,2019-10-20,25.0075020713566,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6536,2019-10-27,24.92064310187425,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6537,2019-11-03,25.053605371363194,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6538,2019-11-10,25.02124459689687,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6539,2019-11-17,25.00887434413742,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6540,2019-11-24,24.900319097606722,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6541,2019-12-01,24.95797898233814,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6542,2019-12-08,24.8504501377737,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6543,2019-12-15,25.004227372288103,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6544,2019-12-22,25.06533948901753,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6545,2019-12-29,24.943363552479255,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6546,2020-01-05,24.831455402873043,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6547,2020-01-12,25.073694594052476,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6548,2020-01-19,24.947911519313884,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6549,2020-01-26,24.993665143707783,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6550,2020-02-02,25.075136514325294,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6551,2020-02-09,24.95131782094609,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6552,2020-02-16,24.962633746247064,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6553,2020-02-23,25.059203450595717,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6554,2020-03-01,24.922451585292052,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6555,2020-03-08,25.025808046358588,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6556,2020-03-15,24.84907186364691,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6557,2020-03-22,24.97202198564445,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6558,2020-03-29,25.14339348549844,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6559,2020-04-05,25.015047693846487,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
6560,2020-04-12,24.99297484244773,KG,miscellaneous food,16.640389,-12.498493,aggregate,Barkeol,Sugar,MRU
